"","AAPL","IBM","GOOGL","MSFT"
"2012-03-30",0.105283510142531,0.060590948200669,0.0371855818716087,0.0163828660788741
"2012-04-30",-0.0259693643396476,-0.00752427772098407,-0.0567494615863101,-0.00743955424525788
"2012-05-31",-0.0107024229026387,-0.0645736270505753,-0.0396626642603944,-0.082400418976222
"2012-06-29",0.0108525104816342,0.0138931960601929,-0.00136012658801288,0.0479615685301835
"2012-07-31",0.045821896019359,0.00204501090938924,0.0911958739030672,-0.0366133663876099
"2012-08-31",0.122801528180783,-0.00152097914973814,0.0823419910748737,0.0527376861323834
"2012-09-28",0.00279613770343268,0.0646648239314214,0.101315179768472,-0.0343934945685522
"2012-10-31",-0.107599756488997,-0.0622799403063223,-0.0983432978453311,-0.0409946131360801
"2012-11-30",0.0154526858658821,-0.0186509820147012,0.0265618792823865,-0.0596092183588139
"2012-12-31",-0.0907426852912786,0.00778675083749736,0.012901417189247,0.00338064281304828
"2013-01-31",-0.144089162630948,0.0601411617899457,0.0682943263354552,0.0277049469930706
"2013-02-28",0.0100328152693139,-0.00686821199634835,0.0602230874043921,0.0211353528178133
"2013-03-28",0.00285457761753793,0.0620922706836176,-0.00874938949966275,0.0291366662855068
"2013-04-30",0.000270972641337019,-0.0504451528286829,0.0382527978962359,0.15693835107071
"2013-05-31",0.0647033849927634,0.0318700977982487,0.0565749661217514,0.0617738731232471
"2013-06-28",-0.11829297373639,-0.0812901392175802,0.0105025374946006,-0.0103149964764633
"2013-07-31",0.141224777420873,0.0205643271374667,0.00838277135124788,-0.0781702315686637
"2013-08-30",0.128472864791393,-0.0608023512890543,-0.0460151827074,0.0563867402026785
"2013-09-30",-0.0214892086369075,0.0159654475014823,0.0342543666722028,-0.00359281085244811
"2013-10-31",0.0963814704948354,-0.0322387821901569,0.176582000657026,0.0640024780895558
"2013-11-29",0.108898244354766,0.00800647922027919,0.0281492208774874,0.0849811266128873
"2013-12-31",0.00890195730256571,0.0439119856048693,0.0576826638657342,-0.0188827714825733
"2014-01-31",-0.107696853569355,-0.0580584812240238,0.0537694800996316,0.0114938714983175
"2014-02-28",0.09690599985846,0.0537983615032906,0.029365698373331,0.0200129187242126
"2014-03-31",0.0199528916299752,0.0395314836913265,-0.0831982680188481,0.0699556132148813
"2014-04-30",0.0993965167972541,0.0206763079022856,-0.0411119999297973,-0.0143938378222641
"2014-05-30",0.116112601802521,-0.0561746159102168,0.0687444261447014,0.0205152473561212
"2014-06-30",0.0276617773592531,-0.0167604417869612,0.0227761015540515,0.0185636484598246
"2014-07-31",0.028731292092536,0.0573727940665314,-0.00875706834431422,0.035012450585659
"2014-08-29",0.0775089548430472,0.00922028525932284,0.00484858434679158,0.0591689408391023
"2014-09-30",-0.017073252311642,-0.0128445565887711,0.0103887426262641,0.0204709874961637
"2014-10-31",0.0719602749390276,-0.133961935243384,-0.0349075966460548,0.0127264658796535
"2014-11-28",0.105978748644466,-0.00681288902058963,-0.0330885205512575,0.0247402983630196
"2014-12-31",-0.0718909225339454,-0.0106677189902924,-0.0335471032084563,-0.028445981437753
"2015-01-30",0.0614241995120839,-0.0444403109898349,0.012983860382475,-0.130247532365455
"2015-02-27",0.10077660689559,0.0637007508459286,0.0466561576781208,0.0931201740435783
"2015-03-31",-0.0313718029437673,-0.00889253575750548,-0.0140945078106881,-0.0727479783644313
"2015-04-30",0.0057865635250165,0.0672277411452766,-0.0106904486600227,0.196261752183804
"2015-05-29",0.045338932745788,0.00560835327767539,-0.00628681027436595,-0.0303342551376394
"2015-06-30",-0.0372275156411916,-0.0412022240755879,-0.0096824413779486,-0.0578319994263198
"2015-07-31",-0.032926655543997,-0.00411882863247437,0.217502456827372,0.0577578074426275
"2015-08-31",-0.0661961346202534,-0.0794637632105286,-0.0147224228136882,-0.0619490250361869
"2015-09-30",-0.0218162604825343,-0.0197444058725413,-0.0145874037508693,0.0170035850785841
"2015-10-30",0.083408860212224,-0.0337312100931088,0.155113838018029,0.189335948658739
"2015-11-30",-0.00580435361669163,0.00462458267974841,0.0345271301239414,0.0394440003481622
"2015-12-31",-0.110228230872045,-0.0129105972156942,0.0198728904462862,0.0207913489444096
"2016-01-29",-0.0752422536114872,-0.0932277648905944,-0.0214136499349153,-0.00702961025978865
"2016-02-29",-0.00128746765613064,0.0607292073981758,-0.0579628375794419,-0.069789292028165
"2016-03-31",0.127210585722047,0.155842306297225,0.0636904364728015,0.0854954419902723
"2016-04-29",-0.139921204700718,-0.0363819186481937,-0.0721195664820166,-0.0970488794159118
"2016-05-31",0.0717730209114609,0.0738196305285197,0.0578769999302353,0.0701966462911772
"2016-06-30",-0.042659715056285,-0.0127486714065057,-0.0605193943412772,-0.0345282573488304
"2016-07-29",0.0900627407857983,0.0582420142027917,0.124813432803733,0.107680216646048
"2016-08-31",0.0236519007954832,-0.00228979538466956,-0.00188294658321386,0.0200799785965091
"2016-09-30",0.0655043117152394,-0.000188728808331873,0.0179907861388604,0.00243649437830817
"2016-10-31",0.00433435000907045,-0.0324836007889213,0.00726317192066062,0.0402777710333382
"2016-11-30",-0.0216009530443868,0.0650769514350082,-0.0420052080403446,0.0124680008609441
"2016-12-30",0.0479551055746688,0.0232402427211214,0.0213564042032506,0.0311981237842522
"2017-01-31",0.0477465655859588,0.0513884946385244,0.0350053499652165,0.0403927839312712
"2017-02-28",0.133777835279149,0.0385160803002913,0.0301637315008381,-0.00436384112433041
"2017-03-31",0.0486896239620755,-0.0315872946465398,0.00339672520064038,0.029383997273162
"2017-04-28",-6.97766547628209e-05,-0.0795337187458589,0.090493079837128,0.0394778345353048
"2017-05-31",0.0678074174960013,-0.0384861224837071,0.0676783689335358,0.0260052941730247
"2017-06-30",-0.057213849033355,0.00786198963159279,-0.0581608895132724,-0.0130298693802777
"2017-07-31",0.0327036435761057,-0.0595462814387269,0.0170166155226705,0.0546930813952287
"2017-08-31",0.106999581266974,-0.000890282217254623,0.0103014172395559,0.0339528241557687
"2017-09-29",-0.0602439986014918,0.0143327502467656,0.019345903849775,-0.00374463413917026
"2017-10-31",0.0968078373518817,0.0618967652047671,0.0609210756343828,0.116659934223073
"2017-11-30",0.0202778581752945,0.00940520017689961,0.00302989708223689,0.0169837529954633
"2017-12-29",-0.0152457470236667,-0.00357203775556125,0.0166285255009746,0.0162764573301071
"2018-01-31",-0.0106365387378342,0.0670055948668167,0.122289675398754,0.110708428485049
"2018-02-28",0.0681850134397095,-0.0387033177880449,-0.0662312673789199,-0.00841500003903384
"2018-03-29",-0.0580507170170421,-0.0154013660825544,-0.0604935378816258,-0.02666098319036
"2018-04-30",-0.0150196984810392,-0.0552043505942402,-0.017895363915739,0.0246520603812959
"2018-05-31",0.135123945689682,-0.0143580304079926,0.0799347931837544,0.0614671729330416
"2018-06-29",-0.00941819327710824,-0.0113933449332887,0.02653631,-0.00232693592670252
"2018-07-31",0.0279832651249654,0.0374373390596563,0.0868144733145475,0.0757529553257428
"2018-08-31",0.200422179908756,0.0216140484962832,0.00373207583663082,0.0629928572355078
"2018-09-28",-0.00830292894563534,0.0322912424432953,-0.0200682675894259,0.0181607387943299
"2018-10-31",-0.0304776014721544,-0.236624670229869,-0.096513904833658,-0.0661012957960794
"2018-11-30",-0.181197525498484,0.0902949099602166,0.0174861713669712,0.0426837947236789
"2018-12-31",-0.116698416374737,-0.0852981553642312,-0.0582977169385435,-0.0840472434158956
"2019-01-31",0.0551540197247564,0.182545932033002,0.0774479951581608,0.0281579431776575
"2019-02-28",0.0447765100780237,0.0395729579244584,0.000586233105548839,0.0773575004282552
"2019-03-29",0.097025720948047,0.0215014905704232,0.0446850684039162,0.0527537539297844
"2019-04-30",0.0564359103411831,-0.0058823668653849,0.0187527684989324,0.107342748730834
"2019-05-07",0.0109134550347683,-0.0187495895416101,-0.0167645097866617,-0.038897463756625
